Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Churned,Signup_Quarter
30.0,Female,India,Chennai,0.7,22.0,40.0,15.5,38.1,6.0,21.0,80.93,,52.9,0.7,29.8,5.0,6.0,52.4,28.1,3.0,1705.94,3026.0,0,Q1
46.0,Male,Canada,Vancouver,3.8,29.0,56.6,16.2,17.2,10.0,26.0,100.96,7.0,29.7,9.5,53.3,0.0,6.0,65.6,32.1,3.0,2986.65,6060.0,0,Q3
48.0,Male,Germany,Berlin,5.3,5.0,24.1,10.7,57.9,8.0,10.0,96.86,7.0,33.2,8.0,18.7,9.0,2.0,4.1,18.4,3.0,923.88,3226.0,0,Q3
24.0,Male,Australia,Adelaide,7.5,30.0,54.4,17.3,40.8,10.0,22.0,208.69,,46.4,16.7,44.7,4.0,8.0,61.6,42.8,1.0,3735.51,4377.0,0,Q3
42.0,Male,UK,Glasgow,2.8,18.0,51.2,15.9,22.6,7.0,21.0,98.1,12.0,58.8,4.8,51.4,4.0,3.0,80.5,39.2,4.0,2447.17,3959.0,0,Q1
,Male,USA,Los Angeles,4.3,4.0,,1.7,70.4,1.0,4.0,113.05,6.0,23.3,0.3,15.5,13.0,0.0,0.0,1.3,2.0,469.98,768.0,0,Q3
26.0,Female,France,Paris,4.9,7.0,18.0,9.7,53.3,4.0,15.6,69.92,0.0,83.88000000000001,0.7,23.3,6.0,1.0,,22.9,3.0,837.37,1439.0,0,Q4
50.0,Female,Germany,Cologne,0.4,17.0,38.7,10.9,48.1,12.0,18.2,128.22,26.0,107.04,7.1,55.8,7.0,5.0,62.3,28.7,2.0,1757.5,2406.0,0,Q4
35.0,Female,Japan,Nagoya,0.7,39.0,56.9,19.9,16.5,9.0,30.0,136.77,42.0,47.0,4.3,41.5,2.0,6.0,76.3,51.5,3.0,4495.51,3644.0,0,Q1
59.0,Male,Japan,Yokohama,1.3,27.0,39.2,,35.4,6.0,16.0,92.96,68.0,59.1,21.6,20.1,4.0,5.0,37.0,,2.0,1239.69,3101.0,0,Q2
40.0,Male,India,Hyderabad,1.3,7.0,40.1,11.9,69.2,3.0,8.0,105.03,1.0,14.7,14.6,9.1,7.0,2.0,31.9,18.1,4.0,938.19,863.0,0,Q1
35.0,Male,USA,Phoenix,2.5,3.0,18.1,8.6,62.2,1.0,6.0,153.49,12.0,53.6,3.2,7.6,8.0,2.0,11.4,11.9,1.0,1066.32,,0,Q3
56.0,Female,USA,Los Angeles,1.9,7.0,30.5,,68.6,,14.0,101.89,22.0,33.6,16.2,,6.0,2.0,11.9,19.2,2.0,1198.51,1537.0,0,Q3
52.0,Female,UK,Birmingham,2.4,19.0,40.5,13.6,28.1,5.0,18.0,129.49,30.0,41.4,8.1,33.9,3.0,5.0,64.6,35.9,1.0,2090.24,4234.0,0,Q3
37.0,Female,Canada,Toronto,3.4,17.0,35.0,11.3,46.0,7.0,20.8,83.28,9.0,41.64,6.7,31.1,3.0,2.0,,10.2,3.0,1179.33,3340.0,0,Q4
26.0,Male,UK,Manchester,1.7,0.0,12.9,5.5,72.1,3.0,7.0,59.4,4.0,60.7,4.9,,5.0,,0.0,4.6,1.0,394.54,1206.0,0,Q3
43.0,Male,UK,Leeds,4.8,19.0,32.2,12.1,43.8,7.0,16.0,90.02,12.0,62.7,12.9,14.3,7.0,6.0,59.5,33.9,1.0,1594.07,2045.0,0,Q2
27.0,Female,USA,Phoenix,1.3,14.0,26.6,11.0,46.4,6.0,16.900000000000002,54.42,35.0,64.92,3.3,20.0,7.0,4.0,,25.9,2.0,764.28,1508.0,0,Q4
37.0,Female,USA,Phoenix,5.5,22.0,42.5,13.5,45.3,7.0,27.3,213.2,16.0,97.56,11.3,37.7,2.0,13.0,41.3,36.5,2.0,4503.6,,0,Q4
31.0,Male,France,Marseille,2.8,13.0,45.5,15.1,38.0,5.0,18.0,105.3,10.0,25.0,15.8,47.4,2.0,4.0,63.5,28.7,3.0,1870.77,2032.0,0,Q1
28.0,Female,UK,Glasgow,2.3,19.0,39.9,11.2,51.2,,15.0,111.65,19.0,42.0,18.5,22.5,4.0,4.0,56.4,32.1,3.0,1816.62,3854.0,0,Q3
38.0,Female,USA,Houston,2.2,19.0,38.7,11.3,43.4,11.0,14.0,100.26,62.0,34.7,0.4,35.2,4.0,7.0,21.0,20.5,2.0,1249.96,2045.0,0,Q2
28.0,Male,USA,Houston,3.7,15.0,36.1,12.9,36.9,7.0,28.6,110.91,6.0,52.2,8.5,50.6,2.0,6.0,62.2,27.4,1.0,2429.31,1613.0,0,Q4
53.0,Female,Germany,Munich,5.3,7.0,28.0,9.5,56.4,4.0,12.0,85.83,16.0,34.6,11.2,5.9,6.0,,16.2,16.3,4.0,985.86,1548.0,0,Q3
58.0,Male,Australia,Adelaide,3.1,6.0,29.6,9.0,64.3,2.0,11.7,84.73,8.0,9.24,1.4,3.2,9.0,1.0,23.3,20.6,3.0,805.58,2336.0,0,Q4
38.0,Female,France,Paris,4.1,5.0,28.8,9.5,47.6,4.0,14.0,91.5,50.0,55.2,0.3,10.3,5.0,,35.1,18.3,2.0,1299.5,,0,Q2
18.0,Female,USA,Phoenix,2.1,15.0,34.0,6.4,58.3,,13.0,113.64,43.0,37.4,,18.4,10.0,2.0,34.3,16.6,2.0,1370.51,,0,Q3
47.0,Male,Japan,Osaka,4.0,1.0,30.1,6.2,46.9,4.0,10.4,105.84,45.0,31.56,7.7,,6.0,0.0,7.4,11.7,3.0,749.66,1191.0,0,Q4
39.0,Male,Germany,Cologne,2.7,20.0,38.5,11.9,58.6,5.0,16.900000000000002,38.85,70.0,,5.2,33.5,6.0,10.0,37.5,21.8,2.0,472.97,3165.0,0,Q4
28.0,Male,UK,London,3.7,12.0,23.1,6.5,43.4,3.0,9.0,202.99,19.0,14.4,10.4,25.7,5.0,2.0,43.1,17.2,2.0,1725.72,1968.0,0,Q2
36.0,Male,USA,Los Angeles,3.0,3.0,28.5,5.3,64.4,,7.0,51.28,17.0,26.7,7.6,13.2,6.0,4.0,27.7,17.6,2.0,329.08,1852.0,0,Q1
40.0,Female,USA,Houston,2.3,0.0,18.4,6.7,79.4,,6.5,90.04,8.0,25.92,7.7,26.8,7.0,2.0,16.2,18.8,2.0,513.16,1366.0,0,Q4
43.0,Female,USA,Los Angeles,3.3,2.0,19.1,7.4,85.5,2.0,14.3,136.75,24.0,41.28,2.0,15.4,8.0,1.0,,14.1,3.0,1435.81,2801.0,0,Q4
30.0,Female,Australia,Melbourne,2.6,7.0,24.3,5.8,78.9,2.0,8.0,120.9,3.0,14.9,4.3,17.9,7.0,1.0,23.1,,3.0,902.48,554.0,0,Q1
26.0,Male,USA,Phoenix,1.8,6.0,34.1,4.7,82.6,3.0,12.0,54.11,3.0,23.1,5.9,33.4,8.0,4.0,44.3,27.5,5.0,528.35,3186.0,0,Q3
20.0,Male,USA,New York,3.5,19.0,44.2,12.9,30.9,8.0,23.4,186.64,121.0,68.52,5.1,42.4,4.0,10.0,77.5,40.7,3.0,3282.41,,0,Q4
39.0,Female,Germany,Berlin,6.7,8.0,29.9,2.0,72.3,2.0,13.0,97.45,82.0,16.2,6.6,8.7,4.0,2.0,9.0,15.7,,872.52,519.0,0,Q4
53.0,Male,USA,New York,0.7,18.0,28.7,12.6,49.1,8.0,10.0,77.32,38.0,45.2,12.3,9.0,4.0,5.0,17.4,31.0,3.0,734.23,2093.0,0,Q3
30.0,Female,USA,Phoenix,3.9,2.0,20.2,9.4,69.2,5.0,13.0,99.16,22.0,88.8,3.8,3.3,11.0,2.0,14.6,19.5,3.0,918.46,530.0,0,Q4
24.0,Female,USA,New York,1.7,28.0,44.3,14.2,26.0,11.0,26.0,88.36,25.0,57.35999999999999,16.0,37.3,5.0,7.0,72.2,34.7,3.0,1919.48,,0,Q4
46.0,Female,USA,Houston,1.0,14.0,32.6,7.6,68.2,4.0,12.0,133.68,31.0,51.6,0.6,31.8,5.0,4.0,17.9,26.4,2.0,1687.28,3983.0,0,Q2
52.0,Female,USA,Chicago,6.2,0.0,16.7,4.5,64.9,1.0,4.0,103.65,6.0,23.5,,2.2,3.0,0.0,1.4,10.2,1.0,379.82,1921.0,0,Q1
34.0,Female,UK,Glasgow,2.0,12.0,38.3,14.0,17.8,4.0,18.0,170.02,,20.1,7.5,31.5,4.0,3.0,12.3,32.0,4.0,2911.67,2781.0,0,Q2
33.0,Female,Australia,Adelaide,1.0,7.0,24.3,,52.2,5.0,17.0,153.53,18.0,24.0,6.9,22.2,4.0,1.0,0.0,13.8,1.0,2357.31,168.0,0,Q1
43.0,Female,India,Chennai,0.1,6.0,27.0,8.5,69.8,3.0,10.0,84.93,8.0,37.2,,8.4,7.0,5.0,12.0,12.7,4.0,899.4,2320.0,0,Q3
37.0,Female,USA,Los Angeles,5.0,9.0,11.1,3.0,64.6,0.0,1.0,94.42,4.0,40.2,8.8,15.7,5.0,0.0,0.5,0.6,1.0,111.39,0.0,0,Q3
39.0,Female,USA,New York,4.1,16.0,34.2,7.1,62.9,4.0,13.0,134.78,9.0,26.4,1.5,25.6,8.0,1.0,22.9,11.8,3.0,1730.49,4892.0,0,Q3
49.0,Male,Canada,Toronto,1.5,21.0,26.3,,49.2,1.0,18.2,120.09,5.0,14.88,2.0,18.5,5.0,1.0,24.9,18.3,4.0,1833.67,2809.0,0,Q4
59.0,Male,Canada,Vancouver,1.8,21.0,40.0,8.8,56.2,7.0,14.0,178.64,6.0,60.2,2.3,36.9,3.0,5.0,55.5,34.3,2.0,2060.54,3303.0,0,Q1
18.0,Male,Canada,Toronto,2.6,23.0,46.5,15.0,51.3,8.0,20.0,125.76,12.0,67.0,3.8,31.7,2.0,4.0,82.0,17.7,1.0,2821.32,1933.0,0,Q2
29.0,Male,Germany,Cologne,2.4,1.0,8.1,7.2,67.9,3.0,12.0,131.53,2.0,,2.2,,6.0,1.0,20.0,,2.0,1550.4,1165.0,0,Q1
48.0,Male,USA,New York,6.1,13.0,33.8,,49.5,4.0,12.0,125.17,17.0,56.6,10.9,2.3,6.0,3.0,17.2,22.8,1.0,1452.29,2001.0,0,Q3
26.0,Female,Canada,Ottawa,2.5,11.0,18.2,4.0,59.3,2.0,6.0,90.94,0.0,33.8,5.5,6.9,3.0,3.0,16.9,13.8,2.0,470.77,609.0,0,Q2
48.0,Female,Canada,Vancouver,3.5,5.0,15.8,5.7,40.4,0.0,11.0,107.82,21.0,30.2,8.8,0.2,3.0,1.0,4.6,12.8,2.0,1158.69,1181.0,0,Q3
35.0,Female,Canada,Vancouver,5.7,21.0,44.1,13.1,41.6,5.0,20.0,139.62,56.0,13.6,5.5,39.2,4.0,3.0,60.5,29.0,1.0,2608.95,3510.0,0,Q3
23.0,Male,UK,London,1.5,11.0,7.2,7.0,61.3,2.0,3.0,74.73,1.0,46.8,5.2,0.2,9.0,2.0,0.0,16.3,4.0,209.3,1392.0,0,Q1
33.0,Male,UK,London,5.8,27.0,37.7,11.6,45.0,8.0,16.0,183.45,35.0,58.4,2.1,42.0,1.0,5.0,64.2,28.3,3.0,2714.96,3051.0,0,Q1
30.0,Male,France,Nice,0.5,0.0,17.1,6.6,62.5,1.0,7.0,45.81,23.0,,7.5,4.7,10.0,3.0,5.3,13.1,3.0,293.66,1020.0,0,Q1
19.0,Female,USA,Los Angeles,1.7,8.0,27.9,5.4,51.0,1.0,6.5,75.2,47.0,34.44,7.3,4.4,4.0,1.0,13.7,18.1,4.0,339.04,1197.0,0,Q4
30.0,Male,USA,New York,4.3,11.0,33.2,9.0,63.5,5.0,14.0,172.79,24.0,44.3,2.6,27.3,1.0,3.0,66.3,,2.0,2444.03,4463.0,0,Q1
49.0,Female,USA,Phoenix,1.9,14.0,36.6,11.5,47.4,7.0,17.0,119.88,12.0,27.5,0.6,24.1,3.0,8.0,,26.0,2.0,1757.42,3022.0,0,Q2
38.0,Female,Canada,Calgary,1.9,10.0,20.4,7.7,54.5,1.0,9.0,76.65,11.0,19.8,14.5,1.5,8.0,1.0,28.6,19.8,3.0,577.59,2046.0,0,Q2
18.0,Female,USA,Chicago,1.1,14.0,31.1,8.3,61.3,5.0,8.0,226.11,82.0,31.4,3.1,29.6,5.0,3.0,,23.2,2.0,1829.82,1947.0,0,Q1
37.0,Male,Canada,Montreal,1.3,5.0,14.3,4.9,60.9,2.0,6.5,50.6,,72.6,13.7,0.4,8.0,2.0,20.6,11.9,2.0,285.57,3018.0,0,Q4
44.0,Male,USA,Chicago,0.3,19.0,41.9,14.3,56.0,5.0,18.0,112.23,59.0,53.5,0.6,34.8,6.0,5.0,27.7,33.3,2.0,1648.44,2024.0,0,Q3
30.0,Male,UK,London,0.8,14.0,12.3,3.2,50.0,2.0,15.0,124.6,56.0,55.7,2.0,0.0,10.0,3.0,21.3,9.3,2.0,1500.7,1913.0,0,Q2
28.0,Female,USA,Houston,1.3,17.0,38.2,14.8,27.0,6.0,15.0,64.61,38.0,68.2,12.6,51.8,2.0,4.0,49.9,,1.0,981.0,1681.0,0,Q3
52.0,Female,UK,Manchester,3.1,6.0,23.7,,66.5,3.0,13.0,179.46,14.0,53.04,2.7,17.2,5.0,3.0,0.0,15.4,1.0,1566.04,2089.0,0,Q4
27.0,Male,Canada,Toronto,3.9,17.0,28.2,9.2,40.4,,15.0,97.07,30.0,30.3,3.8,21.5,4.0,5.0,46.3,14.0,3.0,1583.26,1443.0,0,Q2
34.0,Male,UK,Glasgow,1.2,2.0,13.5,2.4,51.6,3.0,6.0,138.01,16.0,36.1,1.7,9.7,4.0,1.0,3.2,8.4,3.0,792.78,,0,Q2
40.0,Female,USA,Los Angeles,4.0,7.0,25.8,8.9,75.7,2.0,16.0,51.02,32.0,20.5,3.7,9.3,10.0,,,12.7,2.0,744.11,2313.0,0,Q1
25.0,Male,USA,Houston,2.4,20.0,35.7,9.7,28.9,,15.0,114.75,77.0,,4.8,30.2,1.0,6.0,54.0,22.0,3.0,1394.45,3277.0,0,Q3
65.0,Female,France,Toulouse,1.9,39.0,28.6,10.2,40.3,7.0,23.4,235.8,136.0,40.68,11.0,51.9,3.0,5.0,,27.9,3.0,4512.88,2586.0,0,Q4
48.0,Male,USA,Houston,2.3,4.0,21.4,7.9,64.0,3.0,9.1,132.81,8.0,57.96,10.2,24.0,6.0,0.0,23.1,20.3,1.0,1023.53,446.0,0,Q4
24.0,Male,UK,Manchester,3.4,10.0,30.9,10.1,38.3,7.0,10.0,141.29,87.0,73.0,0.8,18.8,2.0,1.0,50.1,,1.0,1397.85,,0,Q3
,Female,USA,Houston,1.3,19.0,34.2,,49.1,11.0,10.0,93.64,9.0,10.7,,15.3,9.0,3.0,42.4,13.1,2.0,1115.26,611.0,0,Q3
58.0,Female,USA,Los Angeles,2.9,23.0,44.1,14.4,12.1,,24.0,67.17,17.0,21.2,6.6,42.2,3.0,7.0,49.5,43.5,1.0,1434.91,791.0,0,Q3
37.0,Male,USA,Phoenix,5.0,10.0,22.7,5.7,60.3,1.0,9.0,112.3,11.0,10.7,1.2,8.5,6.0,2.0,24.1,18.7,4.0,968.13,2341.0,0,Q1
43.0,Male,USA,New York,1.8,11.0,14.2,7.8,81.6,3.0,7.0,105.49,13.0,51.3,4.5,9.1,8.0,1.0,6.6,9.3,2.0,855.93,,0,Q2
23.0,Female,USA,Chicago,1.6,20.0,36.7,11.9,52.6,8.0,10.0,180.2,27.0,,4.9,35.5,6.0,3.0,43.0,27.6,2.0,1743.26,3247.0,0,Q1
46.0,Male,Australia,Perth,0.6,22.0,58.8,16.2,36.4,13.0,24.0,78.53,0.0,69.0,3.8,48.3,2.0,8.0,,40.5,,2222.93,2644.0,0,Q3
26.0,Female,USA,New York,5.4,8.0,34.8,9.3,61.1,2.0,18.2,117.55,,47.76,9.4,26.3,5.0,3.0,12.2,21.8,2.0,1660.25,1116.0,0,Q4
64.0,Female,USA,Phoenix,5.9,10.0,25.4,9.7,62.0,,10.0,106.74,17.0,21.3,1.5,18.5,6.0,1.0,47.2,,1.0,966.41,2721.0,0,Q1
31.0,Female,USA,Chicago,1.4,8.0,33.8,9.0,57.9,7.0,11.0,62.04,29.0,58.5,2.3,33.9,5.0,3.0,43.2,25.6,1.0,705.54,1165.0,0,Q1
53.0,Female,Canada,Montreal,3.2,10.0,25.4,9.8,57.3,1.0,17.0,103.97,56.0,52.9,10.6,20.7,6.0,,44.7,15.3,1.0,1637.46,366.0,0,Q1
37.0,Female,France,Nice,1.2,3.0,24.5,6.6,53.4,2.0,7.0,131.1,2.0,41.7,3.4,,11.0,0.0,36.4,18.0,2.0,1045.26,1827.0,0,Q2
56.0,Male,USA,Los Angeles,9.6,13.0,28.9,12.3,55.3,11.0,19.0,213.93,12.0,49.7,11.4,42.7,4.0,7.0,18.9,30.4,,4341.61,2310.0,0,Q3
46.0,Female,USA,New York,10.0,19.0,18.5,4.9,58.9,2.0,9.1,87.24,22.0,38.76,12.1,20.7,8.0,2.0,2.1,20.4,,689.14,,0,Q4
48.0,Male,Canada,Vancouver,1.3,4.0,27.2,9.1,61.0,2.0,11.7,166.43,1.0,35.16,7.9,,4.0,,0.4,15.4,4.0,1275.25,3984.0,0,Q4
55.0,Male,Japan,Tokyo,6.0,6.0,20.5,7.4,64.3,1.0,18.2,85.96,70.0,93.24,5.2,,5.0,2.0,32.4,15.8,1.0,1127.95,177.0,0,Q4
28.0,Female,Australia,Melbourne,1.4,12.0,45.3,10.5,45.2,2.0,17.0,135.66,22.0,34.3,19.5,31.8,3.0,6.0,37.8,38.5,3.0,2656.32,2901.0,0,Q3
35.0,Female,India,Bangalore,4.3,0.0,15.7,4.8,58.0,2.0,9.1,100.38,15.0,17.88,14.1,8.1,6.0,1.0,32.3,10.2,1.0,635.8,820.0,0,Q4
52.0,Female,Australia,Brisbane,5.4,3.0,26.9,7.9,52.5,4.0,9.0,104.3,27.0,10.9,11.3,5.0,4.0,0.0,20.8,24.0,1.0,1109.15,302.0,0,Q2
32.0,Female,USA,New York,3.4,12.0,18.7,6.6,82.4,5.0,11.0,100.36,35.0,,6.6,13.3,4.0,,25.4,5.6,2.0,907.56,3280.0,0,Q2
40.0,Female,USA,Phoenix,5.7,17.0,35.3,13.8,23.2,8.0,26.0,57.85,70.0,54.48,0.9,28.2,5.0,6.0,,24.6,3.0,953.0,3237.0,0,Q4
53.0,Female,Japan,Kyoto,2.3,16.0,37.4,11.3,28.4,4.0,19.0,95.28,17.0,36.4,3.7,16.9,2.0,7.0,,27.6,2.0,1746.57,1151.0,0,Q2
29.0,Male,France,Toulouse,6.6,7.0,5.2,9.3,33.7,2.0,7.0,102.73,1.0,43.6,4.3,21.4,3.0,2.0,27.6,18.2,5.0,825.5,608.0,0,Q3
27.0,Female,USA,Chicago,1.0,14.0,27.5,6.3,57.2,4.0,13.0,152.68,64.0,21.12,1.5,1.0,8.0,1.0,28.6,14.3,1.0,1554.1,1315.0,0,Q4
47.0,Female,India,Mumbai,1.8,14.0,26.3,11.0,40.0,4.0,20.8,129.12,24.0,65.28,0.9,25.9,4.0,6.0,14.3,34.1,3.0,1957.02,3094.0,0,Q4
45.0,Male,Germany,Hamburg,3.1,15.0,27.1,,59.4,5.0,15.0,57.32,16.0,53.5,2.9,32.4,4.0,1.0,,18.3,1.0,1006.74,898.0,0,Q1
28.0,Female,USA,Phoenix,2.0,19.0,31.9,11.4,50.6,1.0,22.0,164.07,34.0,7.7,10.4,20.8,3.0,0.0,52.8,16.0,5.0,3816.99,1885.0,0,Q1
46.0,Female,UK,Glasgow,1.7,10.0,28.8,8.7,56.8,4.0,11.0,47.11,92.0,63.0,19.1,17.9,0.0,2.0,17.7,23.6,2.0,491.44,2523.0,0,Q2
19.0,Female,USA,Los Angeles,1.0,17.0,26.1,8.8,50.8,3.0,19.5,119.5,111.0,59.04,7.7,6.9,5.0,6.0,60.6,21.1,1.0,1483.09,2178.0,0,Q4
49.0,Male,USA,Los Angeles,5.1,22.0,53.3,20.6,7.0,16.0,25.0,102.85,0.0,40.2,17.8,59.4,2.0,5.0,57.9,51.5,3.0,2966.24,5061.0,0,Q2
30.0,Male,France,Marseille,1.0,2.0,,7.2,83.1,0.0,6.0,59.0,30.0,18.3,8.1,,6.0,3.0,0.0,12.5,1.0,395.98,,0,Q3
43.0,Female,Japan,Yokohama,5.1,7.0,21.4,13.2,59.4,8.0,14.0,72.74,,32.1,10.6,22.4,3.0,4.0,,21.7,3.0,1187.91,1597.0,0,Q1
28.0,Male,Australia,Melbourne,3.6,15.0,23.1,7.0,33.3,4.0,14.3,128.88,7.0,83.39999999999999,11.6,32.5,6.0,6.0,0.0,14.5,2.0,1590.31,2096.0,0,Q4
32.0,Male,Germany,Munich,5.3,1.0,19.3,6.6,67.4,3.0,13.0,128.74,9.0,38.76,1.0,,6.0,1.0,52.6,10.1,3.0,1326.62,2870.0,0,Q4
35.0,Female,France,Lyon,3.2,14.0,25.2,,51.8,,9.0,129.48,22.0,47.1,1.0,13.4,7.0,1.0,19.1,20.9,1.0,1190.17,554.0,0,Q2
30.0,Female,Australia,Melbourne,2.2,38.0,46.3,13.8,43.1,8.0,32.5,97.97,21.0,45.12,,36.0,5.0,0.0,55.9,31.0,1.0,2254.54,,0,Q4
19.0,Male,USA,New York,2.7,23.0,39.2,13.1,30.5,,18.0,143.47,103.0,72.2,12.2,39.9,3.0,,61.9,,1.0,2727.71,,0,Q3
43.0,Male,UK,Birmingham,1.7,2.0,23.4,5.2,63.2,1.0,13.0,99.8,1.0,53.7,,17.6,9.0,0.0,34.8,11.5,,1461.27,965.0,0,Q1
40.0,Female,USA,Houston,1.3,6.0,27.4,5.4,60.6,5.0,7.0,117.07,19.0,55.6,18.5,22.3,7.0,3.0,7.6,,3.0,892.37,2363.0,0,Q1
39.0,Male,Canada,Calgary,2.6,10.0,37.5,7.8,36.4,,15.0,123.63,62.0,45.1,14.3,16.3,5.0,7.0,36.9,21.5,1.0,2012.13,1838.0,0,Q2
33.0,Female,UK,Birmingham,2.2,2.0,16.3,1.4,72.9,4.0,7.0,94.96,14.0,,5.2,21.2,5.0,1.0,33.1,11.2,3.0,794.04,0.0,0,Q3
38.0,Female,Japan,Nagoya,6.2,15.0,43.4,7.2,51.5,2.0,15.6,116.07,13.0,17.52,1.5,25.3,6.0,4.0,27.1,16.1,3.0,1338.71,2320.0,0,Q4
26.0,Female,USA,Los Angeles,0.2,8.0,11.3,6.1,73.9,0.0,8.0,162.23,0.0,44.2,2.2,2.9,6.0,1.0,0.0,10.2,,1536.02,1736.0,0,Q2
23.0,Male,India,Chennai,3.6,10.0,19.4,4.8,73.5,4.0,10.0,102.94,28.0,53.5,4.9,26.1,12.0,2.0,0.0,10.3,2.0,1166.21,1464.0,0,Q1
47.0,Male,Australia,Melbourne,3.1,12.0,21.5,9.0,57.8,7.0,13.0,96.81,7.0,57.84,3.5,2.4,6.0,3.0,39.7,7.6,1.0,1008.89,1404.0,0,Q4
55.0,Male,USA,Los Angeles,1.9,11.0,19.3,11.0,67.1,3.0,15.6,187.24,2.0,3.72,5.8,20.6,5.0,1.0,43.1,17.3,,2609.01,1866.0,0,Q4
39.0,Female,USA,Houston,1.1,4.0,33.6,6.9,50.1,7.0,12.0,134.37,21.0,34.8,6.6,39.9,6.0,1.0,49.2,23.9,1.0,1850.19,2692.0,0,Q1
52.0,Female,India,Delhi,3.3,11.0,26.9,9.1,52.7,6.0,11.0,81.19,9.0,92.1,9.3,29.3,15.0,5.0,38.5,22.8,4.0,1002.5,260.0,0,Q3
41.0,Male,USA,New York,3.5,6.0,26.1,7.6,65.3,1.0,8.0,127.62,37.0,29.6,14.4,36.4,8.0,1.0,34.5,21.2,1.0,915.96,2310.0,0,Q2
50.0,Male,India,Bangalore,3.8,11.0,30.3,8.0,38.3,7.0,13.0,166.26,39.0,,7.4,38.4,3.0,6.0,74.3,,1.0,2434.62,3506.0,0,Q2
53.0,Female,USA,Los Angeles,0.7,11.0,21.4,12.9,44.4,2.0,12.0,75.74,39.0,63.0,10.0,23.4,8.0,2.0,,18.7,2.0,753.12,3790.0,0,Q1
57.0,Male,Germany,Munich,3.5,9.0,26.5,11.1,30.2,3.0,11.0,94.94,53.0,32.4,0.9,29.8,7.0,2.0,24.1,27.4,4.0,1114.25,1564.0,0,Q1
55.0,Female,Germany,Berlin,1.2,10.0,32.6,9.3,45.0,9.0,10.0,186.52,4.0,13.6,1.9,37.5,3.0,4.0,51.7,16.7,2.0,1998.68,2841.0,0,Q2
64.0,Female,Canada,Montreal,3.3,15.0,30.0,13.5,34.5,8.0,20.0,106.2,7.0,65.4,4.4,37.3,4.0,8.0,39.9,33.1,2.0,2543.52,2757.0,0,Q3
39.0,Female,USA,Los Angeles,1.0,15.0,30.2,8.4,53.5,2.0,4.0,125.83,,42.0,6.1,16.1,4.0,,23.8,3.6,4.0,472.98,3284.0,0,Q3
39.0,Female,India,Mumbai,3.8,7.0,24.4,7.2,68.2,4.0,7.0,97.75,35.0,13.1,6.6,,9.0,1.0,14.8,14.8,3.0,591.93,884.0,0,Q1
25.0,Male,USA,Houston,1.4,0.0,19.8,3.8,68.3,2.0,8.0,162.73,9.0,23.4,3.1,3.7,6.0,3.0,12.0,23.9,1.0,1507.54,2468.0,0,Q2
34.0,Male,USA,Chicago,3.2,12.0,41.5,10.5,49.7,8.0,17.0,44.37,1.0,67.5,8.5,27.6,5.0,4.0,67.7,22.2,4.0,622.83,3434.0,0,Q2
36.0,Female,UK,London,4.6,12.0,17.8,5.8,65.9,1.0,7.0,125.06,0.0,3.8,2.8,25.8,10.0,1.0,32.2,9.5,3.0,946.46,715.0,0,Q3
44.0,Female,USA,Phoenix,4.1,11.0,29.2,6.9,50.7,2.0,5.0,106.65,39.0,40.6,6.2,25.8,12.0,1.0,44.9,8.6,5.0,604.01,1815.0,0,Q1
37.0,Female,France,Marseille,3.4,4.0,16.2,6.9,56.7,1.0,4.0,97.8,2.0,26.9,8.0,9.6,10.0,1.0,,11.1,2.0,368.9,0.0,0,Q2
56.0,Female,Germany,Munich,10.0,0.0,14.7,6.0,60.1,3.0,4.0,89.3,3.0,30.1,14.6,2.2,9.0,0.0,,14.0,4.0,333.09,844.0,0,Q3
29.0,Female,USA,New York,2.2,12.0,23.7,4.7,77.6,4.0,8.0,93.75,,,6.2,8.5,5.0,4.0,19.0,8.8,3.0,612.81,325.0,0,Q3
32.0,Male,USA,Phoenix,0.5,15.0,36.6,8.9,62.2,3.0,16.0,143.53,31.0,70.7,2.0,24.3,4.0,6.0,51.4,27.7,5.0,2567.19,1553.0,0,Q3
18.0,Other,UK,Birmingham,2.0,16.0,33.8,11.8,42.1,10.0,27.3,103.48,42.0,64.67999999999999,5.8,41.3,1.0,4.0,32.8,31.2,4.0,2201.49,3656.0,0,Q4
49.0,Male,Japan,Kyoto,5.8,5.0,30.3,10.0,69.7,,7.0,124.67,20.0,59.1,0.3,22.9,7.0,1.0,,16.4,2.0,792.36,643.0,0,Q1
34.0,Female,France,Lyon,2.6,8.0,27.1,11.6,63.2,2.0,15.6,91.28,30.0,24.96,6.3,1.9,4.0,6.0,26.2,25.8,2.0,882.88,2730.0,0,Q4
35.0,Male,India,Mumbai,1.3,3.0,12.8,5.1,86.9,0.0,5.0,113.46,27.0,26.0,0.8,3.2,7.0,0.0,27.2,5.5,,503.82,1271.0,0,Q2
